bin_id,scenario_id,num_vehicles,num_valid_vehicles,total_steps,interaction_events,sdc_interaction_steps,sdc_interactions_total,unique_pairs_in_interaction,score_per_step,json_path
3277,9b228d864f2f5fee,28,25,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9b228d864f2f5fee.json
3278,9b26b68bce8a5e61,15,13,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9b26b68bce8a5e61.json
3279,9b9d2464a6155a2f,77,46,150,2,0,0,1,0.013333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9b9d2464a6155a2f.json
3280,9bb1ea7b982651be,322,102,150,276,0,0,13,1.84,data/nuplan_gpudrive/nuplan/nuplan_9bb1ea7b982651be.json
3281,9bb73a9709ee5f81,52,45,150,15,0,0,1,0.1,data/nuplan_gpudrive/nuplan/nuplan_9bb73a9709ee5f81.json
3282,9bc83243fcc75aef,176,34,150,216,1,1,12,1.44,data/nuplan_gpudrive/nuplan/nuplan_9bc83243fcc75aef.json
3283,9bcf3a1e640e58c1,175,37,150,311,3,3,11,2.0733333333333333,data/nuplan_gpudrive/nuplan/nuplan_9bcf3a1e640e58c1.json
3284,9bd31c0d1d3d57d9,22,22,150,29,0,0,3,0.19333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9bd31c0d1d3d57d9.json
3285,9bdc15b26c455633,115,76,150,192,29,43,11,1.28,data/nuplan_gpudrive/nuplan/nuplan_9bdc15b26c455633.json
3286,9be943be61675427,90,63,150,39,0,0,4,0.26,data/nuplan_gpudrive/nuplan/nuplan_9be943be61675427.json
3287,9bf71f6f341c542f,19,16,201,48,7,7,16,0.23880597014925373,data/nuplan_gpudrive/nuplan/nuplan_9bf71f6f341c542f.json
3288,9bf9cfd015bb5444,44,40,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9bf9cfd015bb5444.json
3289,9c08252c05555bc1,9,9,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9c08252c05555bc1.json
3290,9c1231a4cfe95c9d,159,75,150,617,84,84,27,4.113333333333333,data/nuplan_gpudrive/nuplan/nuplan_9c1231a4cfe95c9d.json
3291,9c2571cfafee58b7,240,55,151,191,47,47,21,1.2649006622516556,data/nuplan_gpudrive/nuplan/nuplan_9c2571cfafee58b7.json
3292,9c28605acb005466,43,38,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9c28605acb005466.json
3293,9c35eb878a295e5f,149,100,150,497,99,110,26,3.3133333333333335,data/nuplan_gpudrive/nuplan/nuplan_9c35eb878a295e5f.json
3294,9c39687f8d8656bb,54,37,201,3,0,0,1,0.014925373134328358,data/nuplan_gpudrive/nuplan/nuplan_9c39687f8d8656bb.json
3295,9c3f5a49b5235c5a,81,68,150,5,5,5,1,0.03333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9c3f5a49b5235c5a.json
3296,9c404a36268c5b17,83,33,150,11,0,0,1,0.07333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9c404a36268c5b17.json
3297,9c4329131fef5d26,246,85,150,532,35,35,22,3.546666666666667,data/nuplan_gpudrive/nuplan/nuplan_9c4329131fef5d26.json
3298,9c5c5322b17c5aa2,55,49,151,57,11,11,8,0.37748344370860926,data/nuplan_gpudrive/nuplan/nuplan_9c5c5322b17c5aa2.json
3299,9c699d78bfac5b84,180,65,201,888,26,26,26,4.417910447761194,data/nuplan_gpudrive/nuplan/nuplan_9c699d78bfac5b84.json
3300,9c6ae4adb6e95e73,180,42,150,345,10,10,17,2.3,data/nuplan_gpudrive/nuplan/nuplan_9c6ae4adb6e95e73.json
3301,9c72acf1cb6456ae,198,78,201,151,0,0,9,0.7512437810945274,data/nuplan_gpudrive/nuplan/nuplan_9c72acf1cb6456ae.json
3302,9c7ff19fabc158fd,174,52,150,372,101,128,25,2.48,data/nuplan_gpudrive/nuplan/nuplan_9c7ff19fabc158fd.json
3303,9c87d2bab752583a,377,96,150,654,38,38,37,4.36,data/nuplan_gpudrive/nuplan/nuplan_9c87d2bab752583a.json
3304,9c94e43cd5955d5c,244,144,150,562,49,49,24,3.7466666666666666,data/nuplan_gpudrive/nuplan/nuplan_9c94e43cd5955d5c.json
3305,9c97378ecdf454f8,66,38,150,1,0,0,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_9c97378ecdf454f8.json
3306,9ca0d512a87e50aa,26,23,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9ca0d512a87e50aa.json
3307,9cb62eb22fec5e1d,187,77,150,350,65,75,15,2.3333333333333335,data/nuplan_gpudrive/nuplan/nuplan_9cb62eb22fec5e1d.json
3308,9ccf71db98c75288,180,103,201,423,0,0,23,2.1044776119402986,data/nuplan_gpudrive/nuplan/nuplan_9ccf71db98c75288.json
3309,9cd83986329650c1,82,54,151,45,0,0,3,0.2980132450331126,data/nuplan_gpudrive/nuplan/nuplan_9cd83986329650c1.json
3310,9d2541c553ca56b0,110,21,151,77,64,77,2,0.5099337748344371,data/nuplan_gpudrive/nuplan/nuplan_9d2541c553ca56b0.json
3311,9d2d5dbee33b5853,68,35,150,45,0,0,8,0.3,data/nuplan_gpudrive/nuplan/nuplan_9d2d5dbee33b5853.json
3312,9d3646de07535e06,88,73,201,620,71,71,29,3.084577114427861,data/nuplan_gpudrive/nuplan/nuplan_9d3646de07535e06.json
3313,9d46b5bca4fb538a,215,55,150,6,0,0,1,0.04,data/nuplan_gpudrive/nuplan/nuplan_9d46b5bca4fb538a.json
3314,9d68291165b0573a,48,45,150,86,9,9,13,0.5733333333333334,data/nuplan_gpudrive/nuplan/nuplan_9d68291165b0573a.json
3315,9d840159600d59c4,193,58,150,280,81,81,11,1.8666666666666667,data/nuplan_gpudrive/nuplan/nuplan_9d840159600d59c4.json
3316,9d848dd776f2539d,198,46,150,334,0,0,14,2.2266666666666666,data/nuplan_gpudrive/nuplan/nuplan_9d848dd776f2539d.json
3317,9d9125e70e4f5911,224,39,151,267,20,20,12,1.7682119205298013,data/nuplan_gpudrive/nuplan/nuplan_9d9125e70e4f5911.json
3318,9d9c64f288b65d84,207,88,201,600,96,96,25,2.985074626865672,data/nuplan_gpudrive/nuplan/nuplan_9d9c64f288b65d84.json
3319,9db1c860a44c582f,77,38,150,12,0,0,1,0.08,data/nuplan_gpudrive/nuplan/nuplan_9db1c860a44c582f.json
3320,9db1da2860bf5693,195,69,150,187,50,50,7,1.2466666666666666,data/nuplan_gpudrive/nuplan/nuplan_9db1da2860bf5693.json
3321,9db2cd0508f75575,288,126,150,1118,95,95,41,7.453333333333333,data/nuplan_gpudrive/nuplan/nuplan_9db2cd0508f75575.json
3322,9db4a455df7850ca,260,57,151,35,9,9,6,0.23178807947019867,data/nuplan_gpudrive/nuplan/nuplan_9db4a455df7850ca.json
3323,9dbdb9a1684b52e4,73,17,201,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9dbdb9a1684b52e4.json
3324,9dc049721cb25c16,37,34,150,5,0,0,1,0.03333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9dc049721cb25c16.json
3325,9dc3d286d7bd5ddb,16,11,150,15,0,0,3,0.1,data/nuplan_gpudrive/nuplan/nuplan_9dc3d286d7bd5ddb.json
3326,9dd44dc3e4ec59b5,74,46,150,408,0,0,14,2.72,data/nuplan_gpudrive/nuplan/nuplan_9dd44dc3e4ec59b5.json
3327,9dd5da2279c6553d,30,16,150,4,4,4,1,0.02666666666666667,data/nuplan_gpudrive/nuplan/nuplan_9dd5da2279c6553d.json
3328,9dd5fdcbde765f67,197,57,201,128,16,16,13,0.6368159203980099,data/nuplan_gpudrive/nuplan/nuplan_9dd5fdcbde765f67.json
3329,9de1d7885a4c5f90,116,69,150,125,19,19,4,0.8333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9de1d7885a4c5f90.json
3330,9deee1df50ff5f91,7,3,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9deee1df50ff5f91.json
3331,9dfc9a85224e5d5f,35,34,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9dfc9a85224e5d5f.json
3332,9e0592f71d945c92,145,58,151,365,92,92,15,2.4172185430463577,data/nuplan_gpudrive/nuplan/nuplan_9e0592f71d945c92.json
3333,9e14c3d212db5069,96,75,201,12,12,12,3,0.05970149253731343,data/nuplan_gpudrive/nuplan/nuplan_9e14c3d212db5069.json
3334,9e1b6f1001c15fc6,275,94,150,246,0,0,14,1.64,data/nuplan_gpudrive/nuplan/nuplan_9e1b6f1001c15fc6.json
3335,9e28d23a0c1c51da,8,3,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9e28d23a0c1c51da.json
3336,9e30155b8bb55fd9,43,34,150,15,0,0,1,0.1,data/nuplan_gpudrive/nuplan/nuplan_9e30155b8bb55fd9.json
3337,9e323725552f5321,75,61,150,138,7,7,6,0.92,data/nuplan_gpudrive/nuplan/nuplan_9e323725552f5321.json
3338,9e34c53444bd518c,141,59,151,644,55,55,25,4.264900662251655,data/nuplan_gpudrive/nuplan/nuplan_9e34c53444bd518c.json
3339,9e3907c08a25535c,159,40,150,221,10,10,16,1.4733333333333334,data/nuplan_gpudrive/nuplan/nuplan_9e3907c08a25535c.json
3340,9e4a0bc7308f5e41,347,74,201,55,4,4,5,0.2736318407960199,data/nuplan_gpudrive/nuplan/nuplan_9e4a0bc7308f5e41.json
3341,9e4f29baab4e53e7,32,25,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9e4f29baab4e53e7.json
3342,9e574086582f58a7,107,39,150,15,0,0,1,0.1,data/nuplan_gpudrive/nuplan/nuplan_9e574086582f58a7.json
3343,9e5fd86ebf3e50c8,41,32,150,43,0,0,3,0.2866666666666667,data/nuplan_gpudrive/nuplan/nuplan_9e5fd86ebf3e50c8.json
3344,9e72dd852a1d5713,6,5,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9e72dd852a1d5713.json
3345,9e83dd17ed16517d,212,90,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9e83dd17ed16517d.json
3346,9ea42eeef48f5d62,168,86,150,255,0,0,10,1.7,data/nuplan_gpudrive/nuplan/nuplan_9ea42eeef48f5d62.json
3347,9eb1dcda60165ae3,89,57,150,2,0,0,1,0.013333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9eb1dcda60165ae3.json
3348,9ec0148421f05875,37,18,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9ec0148421f05875.json
3349,9ec80974bc725085,69,19,150,29,29,29,1,0.19333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9ec80974bc725085.json
3350,9ed9310ad0ed5663,33,20,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9ed9310ad0ed5663.json
3351,9f042676283158cf,604,95,151,462,49,49,35,3.0596026490066226,data/nuplan_gpudrive/nuplan/nuplan_9f042676283158cf.json
3352,9f076bb0f5025ca9,23,16,150,61,0,0,2,0.4066666666666667,data/nuplan_gpudrive/nuplan/nuplan_9f076bb0f5025ca9.json
3353,9f2cdfc5e467552a,234,63,200,487,78,87,18,2.435,data/nuplan_gpudrive/nuplan/nuplan_9f2cdfc5e467552a.json
3354,9f31eeff727a5991,57,44,150,8,4,4,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9f31eeff727a5991.json
3355,9f3505733ed95f69,89,81,150,5,0,0,1,0.03333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9f3505733ed95f69.json
3356,9f3aeb969f9b5f23,240,47,201,128,35,35,10,0.6368159203980099,data/nuplan_gpudrive/nuplan/nuplan_9f3aeb969f9b5f23.json
3357,9f43deeaa4e0513d,92,55,151,7,0,0,2,0.046357615894039736,data/nuplan_gpudrive/nuplan/nuplan_9f43deeaa4e0513d.json
3358,9f4757bec5a75f6d,75,60,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9f4757bec5a75f6d.json
3359,9f4956d746f25415,118,111,150,278,0,0,20,1.8533333333333333,data/nuplan_gpudrive/nuplan/nuplan_9f4956d746f25415.json
3360,9f52912bd5bc5f86,9,7,150,8,8,8,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9f52912bd5bc5f86.json
3361,9f63234142cf50f6,35,25,151,94,61,61,13,0.6225165562913907,data/nuplan_gpudrive/nuplan/nuplan_9f63234142cf50f6.json
3362,9f6983d9a81852bf,324,58,150,176,59,59,4,1.1733333333333333,data/nuplan_gpudrive/nuplan/nuplan_9f6983d9a81852bf.json
3363,9f7dc58dc809505d,45,36,150,19,13,13,2,0.12666666666666668,data/nuplan_gpudrive/nuplan/nuplan_9f7dc58dc809505d.json
3364,9f8ee56a6f4d5147,85,48,200,132,0,0,7,0.66,data/nuplan_gpudrive/nuplan/nuplan_9f8ee56a6f4d5147.json
3365,9f970aa4875b584c,234,189,200,1354,0,0,64,6.77,data/nuplan_gpudrive/nuplan/nuplan_9f970aa4875b584c.json
3366,9f9af2caea9d51ac,386,74,200,455,18,18,27,2.275,data/nuplan_gpudrive/nuplan/nuplan_9f9af2caea9d51ac.json
3367,9f9cf5e772a7516d,160,60,151,570,67,81,26,3.774834437086093,data/nuplan_gpudrive/nuplan/nuplan_9f9cf5e772a7516d.json
3368,9f9f961a867c567a,199,79,151,660,19,19,35,4.370860927152318,data/nuplan_gpudrive/nuplan/nuplan_9f9f961a867c567a.json
3369,9fa2748aae5e547d,292,79,150,170,2,2,11,1.1333333333333333,data/nuplan_gpudrive/nuplan/nuplan_9fa2748aae5e547d.json
3370,9faf80ff31405a3b,246,75,200,152,64,64,5,0.76,data/nuplan_gpudrive/nuplan/nuplan_9faf80ff31405a3b.json
3371,9fb4cc18648b5cdf,39,32,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9fb4cc18648b5cdf.json
3372,9fb996d586b45b11,43,42,150,128,14,14,10,0.8533333333333334,data/nuplan_gpudrive/nuplan/nuplan_9fb996d586b45b11.json
3373,9fbb2b0374df5a53,51,28,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9fbb2b0374df5a53.json
3374,9fbc454c18e953b8,113,52,150,128,55,55,3,0.8533333333333334,data/nuplan_gpudrive/nuplan/nuplan_9fbc454c18e953b8.json
3375,9fc03b696113568b,61,33,150,77,0,0,3,0.5133333333333333,data/nuplan_gpudrive/nuplan/nuplan_9fc03b696113568b.json
3376,9fd308bb75df5cdb,25,21,150,22,13,13,4,0.14666666666666667,data/nuplan_gpudrive/nuplan/nuplan_9fd308bb75df5cdb.json
3377,9fd661c754445cc9,181,72,200,468,0,0,17,2.34,data/nuplan_gpudrive/nuplan/nuplan_9fd661c754445cc9.json
3378,9fdb225d38045e15,32,25,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_9fdb225d38045e15.json
3379,9febc58469ac56c2,247,63,150,380,64,64,17,2.533333333333333,data/nuplan_gpudrive/nuplan/nuplan_9febc58469ac56c2.json
3380,9ffd11e762645958,35,27,150,8,8,8,1,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_9ffd11e762645958.json
3381,a01a4b0cbdc95b5a,222,63,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a01a4b0cbdc95b5a.json
3382,a01a76533c4b50d4,98,51,200,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a01a76533c4b50d4.json
3383,a01c00da16395ce5,122,79,151,9,0,0,1,0.059602649006622516,data/nuplan_gpudrive/nuplan/nuplan_a01c00da16395ce5.json
3384,a02370db85035351,81,66,151,230,13,13,18,1.5231788079470199,data/nuplan_gpudrive/nuplan/nuplan_a02370db85035351.json
3385,a031f2f808d55bd6,219,89,200,271,47,47,13,1.355,data/nuplan_gpudrive/nuplan/nuplan_a031f2f808d55bd6.json
3386,a0408f2984ef5cb7,67,48,150,9,9,9,2,0.06,data/nuplan_gpudrive/nuplan/nuplan_a0408f2984ef5cb7.json
3387,a0488729acf0561c,254,79,150,133,32,32,8,0.8866666666666667,data/nuplan_gpudrive/nuplan/nuplan_a0488729acf0561c.json
3388,a04d023df7e65360,93,67,200,275,21,21,16,1.375,data/nuplan_gpudrive/nuplan/nuplan_a04d023df7e65360.json
3389,a086d5966adf57a2,160,52,150,388,95,107,23,2.5866666666666664,data/nuplan_gpudrive/nuplan/nuplan_a086d5966adf57a2.json
3390,a08e5557881f5a8b,89,42,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a08e5557881f5a8b.json
3391,a0a701d064eb589f,118,63,150,159,31,31,6,1.06,data/nuplan_gpudrive/nuplan/nuplan_a0a701d064eb589f.json
3392,a0a8d35c0fa2522a,221,90,151,10,0,0,1,0.06622516556291391,data/nuplan_gpudrive/nuplan/nuplan_a0a8d35c0fa2522a.json
3393,a0b02301421b5145,52,26,151,13,0,0,2,0.08609271523178808,data/nuplan_gpudrive/nuplan/nuplan_a0b02301421b5145.json
3394,a0bfb984ee4b5361,85,85,150,79,0,0,5,0.5266666666666666,data/nuplan_gpudrive/nuplan/nuplan_a0bfb984ee4b5361.json
3395,a0f4be9f4dc5573e,61,35,150,17,0,0,2,0.11333333333333333,data/nuplan_gpudrive/nuplan/nuplan_a0f4be9f4dc5573e.json
3396,a0fd5220784f540b,48,11,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a0fd5220784f540b.json
3397,a103d2f003e55779,132,117,150,547,9,9,34,3.6466666666666665,data/nuplan_gpudrive/nuplan/nuplan_a103d2f003e55779.json
3398,a104452be2405cb8,231,105,151,297,0,0,27,1.966887417218543,data/nuplan_gpudrive/nuplan/nuplan_a104452be2405cb8.json
3399,a11465d3cdcd54bf,252,57,150,395,14,14,16,2.6333333333333333,data/nuplan_gpudrive/nuplan/nuplan_a11465d3cdcd54bf.json
3400,a1165394199c5a79,41,19,151,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a1165394199c5a79.json
3401,a1214edce7ee5ef4,103,59,150,123,22,22,10,0.82,data/nuplan_gpudrive/nuplan/nuplan_a1214edce7ee5ef4.json
3402,a123d92fcca35067,116,94,200,525,27,27,21,2.625,data/nuplan_gpudrive/nuplan/nuplan_a123d92fcca35067.json
3403,a1460546b46f5f27,63,54,150,8,0,0,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_a1460546b46f5f27.json
3404,a16956580e5e5032,88,82,150,31,13,13,10,0.20666666666666667,data/nuplan_gpudrive/nuplan/nuplan_a16956580e5e5032.json
3405,a16e291842b75211,127,60,150,217,24,24,9,1.4466666666666668,data/nuplan_gpudrive/nuplan/nuplan_a16e291842b75211.json
3406,a16ed6a2d5b95f2b,56,43,151,87,0,0,5,0.5761589403973509,data/nuplan_gpudrive/nuplan/nuplan_a16ed6a2d5b95f2b.json
3407,a17adbeb0eaa57e4,120,78,150,41,18,18,9,0.2733333333333333,data/nuplan_gpudrive/nuplan/nuplan_a17adbeb0eaa57e4.json
3408,a188d3c6f82857b8,163,71,200,506,101,120,17,2.53,data/nuplan_gpudrive/nuplan/nuplan_a188d3c6f82857b8.json
3409,a1935c5758865763,59,46,150,26,18,18,3,0.17333333333333334,data/nuplan_gpudrive/nuplan/nuplan_a1935c5758865763.json
3410,a19539466d085407,33,16,150,3,0,0,1,0.02,data/nuplan_gpudrive/nuplan/nuplan_a19539466d085407.json
3411,a19a4311e92c599d,70,48,150,29,0,0,3,0.19333333333333333,data/nuplan_gpudrive/nuplan/nuplan_a19a4311e92c599d.json
3412,a1f9aa29e095555e,86,59,200,4,4,4,1,0.02,data/nuplan_gpudrive/nuplan/nuplan_a1f9aa29e095555e.json
3413,a1fe0ddda0a853ec,164,92,201,328,33,33,18,1.6318407960199004,data/nuplan_gpudrive/nuplan/nuplan_a1fe0ddda0a853ec.json
3414,a20c977fcff55939,99,47,151,87,10,10,10,0.5761589403973509,data/nuplan_gpudrive/nuplan/nuplan_a20c977fcff55939.json
3415,a2131d7184d55d48,77,54,151,13,0,0,1,0.08609271523178808,data/nuplan_gpudrive/nuplan/nuplan_a2131d7184d55d48.json
3416,a2159d4f5fc35151,78,61,151,8,8,8,2,0.052980132450331126,data/nuplan_gpudrive/nuplan/nuplan_a2159d4f5fc35151.json
3417,a220ac4ec69d5594,18,16,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a220ac4ec69d5594.json
3418,a22213b4dd885072,19,4,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a22213b4dd885072.json
3419,a22650a377eb5f86,81,49,150,32,0,0,2,0.21333333333333335,data/nuplan_gpudrive/nuplan/nuplan_a22650a377eb5f86.json
3420,a227905bd18451bd,66,50,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a227905bd18451bd.json
3421,a230de18cfef5f36,236,135,201,538,80,99,33,2.6766169154228856,data/nuplan_gpudrive/nuplan/nuplan_a230de18cfef5f36.json
3422,a234cd33caaf5a6f,159,65,150,255,48,69,10,1.7,data/nuplan_gpudrive/nuplan/nuplan_a234cd33caaf5a6f.json
3423,a2763ee634ab5fc5,136,80,150,224,20,20,11,1.4933333333333334,data/nuplan_gpudrive/nuplan/nuplan_a2763ee634ab5fc5.json
3424,a296b12e354e5def,48,38,150,4,0,0,2,0.02666666666666667,data/nuplan_gpudrive/nuplan/nuplan_a296b12e354e5def.json
3425,a2a4424c3d94570a,89,25,150,29,29,29,1,0.19333333333333333,data/nuplan_gpudrive/nuplan/nuplan_a2a4424c3d94570a.json
3426,a2bf1d11d9bb531a,236,74,151,213,25,25,10,1.4105960264900663,data/nuplan_gpudrive/nuplan/nuplan_a2bf1d11d9bb531a.json
3427,a2c73d30846d5292,156,50,150,551,40,40,22,3.6733333333333333,data/nuplan_gpudrive/nuplan/nuplan_a2c73d30846d5292.json
3428,a2d05dbab6fa5568,151,81,151,708,87,96,24,4.688741721854305,data/nuplan_gpudrive/nuplan/nuplan_a2d05dbab6fa5568.json
3429,a2fa31e67c525e76,178,63,150,239,46,46,12,1.5933333333333333,data/nuplan_gpudrive/nuplan/nuplan_a2fa31e67c525e76.json
3430,a2fe069f27bd5e25,18,13,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a2fe069f27bd5e25.json
3431,a309194f932f5f24,26,19,150,61,0,0,2,0.4066666666666667,data/nuplan_gpudrive/nuplan/nuplan_a309194f932f5f24.json
3432,a30a45e09f3f5f59,47,27,150,52,0,0,2,0.3466666666666667,data/nuplan_gpudrive/nuplan/nuplan_a30a45e09f3f5f59.json
3433,a3175d78127359e6,161,67,150,82,0,0,8,0.5466666666666666,data/nuplan_gpudrive/nuplan/nuplan_a3175d78127359e6.json
3434,a3206bbb3089534a,97,72,201,426,0,0,20,2.1194029850746268,data/nuplan_gpudrive/nuplan/nuplan_a3206bbb3089534a.json
3435,a32693c2eeee5de9,36,26,150,94,63,63,12,0.6266666666666667,data/nuplan_gpudrive/nuplan/nuplan_a32693c2eeee5de9.json
3436,a340a7b889775723,197,128,150,669,0,0,32,4.46,data/nuplan_gpudrive/nuplan/nuplan_a340a7b889775723.json
3437,a36dd12644e455e0,264,64,150,546,72,72,25,3.64,data/nuplan_gpudrive/nuplan/nuplan_a36dd12644e455e0.json
3438,a375621b46a55582,23,18,150,30,8,8,10,0.2,data/nuplan_gpudrive/nuplan/nuplan_a375621b46a55582.json
3439,a377e06515b15a28,47,42,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a377e06515b15a28.json
3440,a378a7117cc65c06,28,19,150,23,0,0,5,0.15333333333333332,data/nuplan_gpudrive/nuplan/nuplan_a378a7117cc65c06.json
3441,a3894a4ba67755dc,84,63,150,358,0,0,17,2.3866666666666667,data/nuplan_gpudrive/nuplan/nuplan_a3894a4ba67755dc.json
3442,a3a326c3e3805c19,56,47,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a3a326c3e3805c19.json
3443,a3a4c3242d345082,89,63,150,1,0,0,1,0.006666666666666667,data/nuplan_gpudrive/nuplan/nuplan_a3a4c3242d345082.json
3444,a3b76aa86e695548,19,17,201,35,0,0,2,0.17412935323383086,data/nuplan_gpudrive/nuplan/nuplan_a3b76aa86e695548.json
3445,a3c94d14fe81523a,92,80,150,40,0,0,3,0.26666666666666666,data/nuplan_gpudrive/nuplan/nuplan_a3c94d14fe81523a.json
3446,a3e261fe64735e4f,135,61,150,36,0,0,3,0.24,data/nuplan_gpudrive/nuplan/nuplan_a3e261fe64735e4f.json
3447,a3f86469b5b55634,24,18,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a3f86469b5b55634.json
3448,a419f0a492ef5806,68,45,150,32,0,0,2,0.21333333333333335,data/nuplan_gpudrive/nuplan/nuplan_a419f0a492ef5806.json
3449,a42686282ab55536,289,67,150,9,0,0,2,0.06,data/nuplan_gpudrive/nuplan/nuplan_a42686282ab55536.json
3450,a4375c648c995f9f,18,17,201,60,0,0,4,0.29850746268656714,data/nuplan_gpudrive/nuplan/nuplan_a4375c648c995f9f.json
3451,a439b885a14d596c,144,58,150,83,10,10,7,0.5533333333333333,data/nuplan_gpudrive/nuplan/nuplan_a439b885a14d596c.json
3452,a44f54abc021510e,235,66,201,189,27,27,20,0.9402985074626866,data/nuplan_gpudrive/nuplan/nuplan_a44f54abc021510e.json
3453,a4582ce5485658fd,218,82,150,383,8,8,24,2.5533333333333332,data/nuplan_gpudrive/nuplan/nuplan_a4582ce5485658fd.json
3454,a46ee4c02f325cb4,19,6,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a46ee4c02f325cb4.json
3455,a471df4d67df50d7,106,91,150,531,48,60,30,3.54,data/nuplan_gpudrive/nuplan/nuplan_a471df4d67df50d7.json
3456,a473c98f555b58dd,254,57,150,71,24,24,4,0.47333333333333333,data/nuplan_gpudrive/nuplan/nuplan_a473c98f555b58dd.json
3457,a479c7c8704f51cd,6,5,150,8,8,8,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_a479c7c8704f51cd.json
3458,a48900790d525ea9,75,46,150,93,0,0,10,0.62,data/nuplan_gpudrive/nuplan/nuplan_a48900790d525ea9.json
3459,a4a54982a7ed50ff,10,8,150,8,8,8,2,0.05333333333333334,data/nuplan_gpudrive/nuplan/nuplan_a4a54982a7ed50ff.json
3460,a4af3585b0bc5a47,174,72,150,146,0,0,8,0.9733333333333334,data/nuplan_gpudrive/nuplan/nuplan_a4af3585b0bc5a47.json
3461,a4b68ec1be4c53e9,53,33,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a4b68ec1be4c53e9.json
3462,a4bbff4e3ad153d9,62,54,150,28,0,0,1,0.18666666666666668,data/nuplan_gpudrive/nuplan/nuplan_a4bbff4e3ad153d9.json
3463,a4bdcb1823dc52c6,178,129,150,704,48,48,28,4.693333333333333,data/nuplan_gpudrive/nuplan/nuplan_a4bdcb1823dc52c6.json
3464,a4e1d5e7edba5928,87,79,150,27,8,8,4,0.18,data/nuplan_gpudrive/nuplan/nuplan_a4e1d5e7edba5928.json
3465,a505b5909b67591f,86,79,150,0,0,0,0,0.0,data/nuplan_gpudrive/nuplan/nuplan_a505b5909b67591f.json
3466,a51674aeb4055b6b,370,91,151,487,26,26,20,3.225165562913907,data/nuplan_gpudrive/nuplan/nuplan_a51674aeb4055b6b.json
3467,a5189845b2cb5c72,215,161,150,534,28,42,36,3.56,data/nuplan_gpudrive/nuplan/nuplan_a5189845b2cb5c72.json
